path	sentence
merged_clips\clip_012020.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""兩樣貌 情兩難"""
merged_clips\clip_012021.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""姻緣淺 誤會深"""
merged_clips\clip_012022.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""心事誰知曉"""
merged_clips\clip_012023.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""兩種命 義兩難"""
merged_clips\clip_012024.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""風華絕代 看花花的世界"""
merged_clips\clip_012025.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 水牛
merged_clips\clip_012026.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是
merged_clips\clip_012027.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""龍飛三江 顯英雄"""
merged_clips\clip_012028.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""鳳舞四海 舞春風"""
merged_clips\clip_012029.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""繁華皆是夢 恩仇全放下"""
merged_clips\clip_012030.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""紅線未牽 花連枝空等"""
merged_clips\clip_012031.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""小人機關 來算盡"""
merged_clips\clip_012032.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""善惡分明 千萬挺"""
merged_clips\clip_012033.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""請問風聲 誰留名"""
merged_clips\clip_012034.wav	"<|startoftranscript|><|nan|><|translate|><|zh|> ""生死由命 天注定"""
merged_clips\clip_012035.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不錯...
merged_clips\clip_012036.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 師父...
merged_clips\clip_012037.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿成、水牛
merged_clips\clip_012038.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你們這套拳路已經打得不錯
merged_clips\clip_012039.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 有六成功力
merged_clips\clip_012040.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 加油知道嗎
merged_clips\clip_012041.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是大師兄教得好
merged_clips\clip_012042.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 俊英是大師兄
merged_clips\clip_012043.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 認真教導你們理所當然
merged_clips\clip_012044.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你們
merged_clips\clip_012045.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 在大師兄和二師兄的教導之下
merged_clips\clip_012046.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 要努力、認真
merged_clips\clip_012047.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 要加油知道嗎
merged_clips\clip_012048.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是...
merged_clips\clip_012049.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 師父
merged_clips\clip_012050.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 什麼事
merged_clips\clip_012051.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 章京大人被殺一事
merged_clips\clip_012052.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 已經連累了天水樓老闆娘
merged_clips\clip_012053.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 她現在怎麼樣了
merged_clips\clip_012054.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 官老闆被官府抓進大牢了
merged_clips\clip_012055.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我知道了
merged_clips\clip_012056.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 師父
merged_clips\clip_012057.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 官老闆因為我們的關係
merged_clips\clip_012058.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 才被抓進大牢
merged_clips\clip_012059.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 她是一個女人
merged_clips\clip_012060.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 被抓進大牢一定會吃很多苦
merged_clips\clip_012061.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我會好好思考該怎麼做
merged_clips\clip_012062.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是
merged_clips\clip_012063.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好謝謝
merged_clips\clip_012064.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆娘
merged_clips\clip_012065.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 來 老闆娘
merged_clips\clip_012066.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小姐妳先休息一會兒吧
merged_clips\clip_012067.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好
merged_clips\clip_012068.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 稍等一會兒
merged_clips\clip_012069.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 正帆
merged_clips\clip_012070.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這些要拿去城隍廟拜拜
merged_clips\clip_012071.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 記得幫我們載去 好
merged_clips\clip_012072.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 外面還很多去拿進來
merged_clips\clip_012073.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好...來... 來
merged_clips\clip_012074.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆娘請喝茶
merged_clips\clip_012075.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆呢
merged_clips\clip_012076.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還沒回來
merged_clips\clip_012077.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 奇怪
merged_clips\clip_012078.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆一早出門
merged_clips\clip_012079.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼至今還不見人影
merged_clips\clip_012080.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我叫正帆去找吧
merged_clips\clip_012081.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不用了
merged_clips\clip_012082.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我想他可能在討論要事
merged_clips\clip_012083.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不要打擾他
merged_clips\clip_012084.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好
merged_clips\clip_012085.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 來
merged_clips\clip_012086.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好了不要幫我搧了
merged_clips\clip_012087.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳也忙了一天
merged_clips\clip_012088.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 坐下休息
merged_clips\clip_012089.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳是我的大小姐
merged_clips\clip_012090.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我是妳的陪嫁丫鬟
merged_clips\clip_012091.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 伺候妳是應該的
merged_clips\clip_012092.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳說對嗎
merged_clips\clip_012093.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 官老闆...
merged_clips\clip_012094.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 究竟如何才能救玉娟
merged_clips\clip_012095.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆回來了
merged_clips\clip_012096.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆
merged_clips\clip_012097.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 奇怪
merged_clips\clip_012098.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆看來似乎有心事
merged_clips\clip_012099.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆
merged_clips\clip_012100.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 春來我問你
merged_clips\clip_012101.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 大稻埕誰跟官府關係比較好
merged_clips\clip_012102.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 以仕紳而言
merged_clips\clip_012103.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 應該是劉大人和丘舉人
merged_clips\clip_012104.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 跟知府大人還能說上幾句話
merged_clips\clip_012105.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不是問你當官的
merged_clips\clip_012106.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 至於生意人而言
merged_clips\clip_012107.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 應該是永華洋行的方老闆
merged_clips\clip_012108.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 方老闆生意做得很大
merged_clips\clip_012109.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 跟官府也常往來接洽
merged_clips\clip_012110.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬
merged_clips\clip_012111.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 究竟發生什麼事了
merged_clips\clip_012112.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 需要我幫忙嗎
merged_clips\clip_012113.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小事我自己可以解決
merged_clips\clip_012114.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳不用擔心沒事...
merged_clips\clip_012115.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好吧我去忙了
merged_clips\clip_012116.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 淑滿
merged_clips\clip_012117.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小姐
merged_clips\clip_012118.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們去裡面忙吧
merged_clips\clip_012119.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是
merged_clips\clip_012120.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆我拿帳簿給你核對
merged_clips\clip_012121.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 春來
merged_clips\clip_012122.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 改天再對帳
merged_clips\clip_012123.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是
merged_clips\clip_012124.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你先去帳房拿二百兩銀票給我
merged_clips\clip_012125.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆突然要那麼多錢做什麼
merged_clips\clip_012126.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我要進...
merged_clips\clip_012127.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 進一批藥材
merged_clips\clip_012128.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是我現在去準備
merged_clips\clip_012129.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 永華洋行
merged_clips\clip_012130.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬兄歡迎...
merged_clips\clip_012131.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬兄你早些來就好了
merged_clips\clip_012132.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 剛才這裡熱鬧得很
merged_clips\clip_012133.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 連知府大人都來了
merged_clips\clip_012134.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 方老闆果然交遊廣闊
merged_clips\clip_012135.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 今天我算是來對了
merged_clips\clip_012136.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼說呢
merged_clips\clip_012137.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是這樣的
merged_clips\clip_012138.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 有件事想拜託方老闆
merged_clips\clip_012139.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬兄能夠幫你是我的榮幸
merged_clips\clip_012140.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 有什麼事儘管開口
merged_clips\clip_012141.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 只要我做得到
merged_clips\clip_012142.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 絕無二話
merged_clips\clip_012143.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好既然方老闆如此爽快
merged_clips\clip_012144.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我有話直說了
merged_clips\clip_012145.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 事情是這樣的
merged_clips\clip_012146.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我有一位好友目前身陷大牢
merged_clips\clip_012147.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我知道方老闆
merged_clips\clip_012148.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 跟知府大人交情匪淺
merged_clips\clip_012149.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 想拜託你求個情
merged_clips\clip_012150.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是誰
merged_clips\clip_012151.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 天水樓老闆娘
merged_clips\clip_012152.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 官老闆嗎
merged_clips\clip_012153.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬兄現在我總算知道
merged_clips\clip_012154.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 那天你為何直盯著官老闆看
merged_clips\clip_012155.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 原來是關係不同啊
merged_clips\clip_012156.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 方老闆事情不如你所想
merged_clips\clip_012157.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 千萬別誤會
merged_clips\clip_012158.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬兄別害臊
merged_clips\clip_012159.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 男人嘛很正常
merged_clips\clip_012160.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 而且以你的身分地位
merged_clips\clip_012161.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 有紅粉知己很正常
merged_clips\clip_012162.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不...很單純
merged_clips\clip_012163.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這件事很單純
merged_clips\clip_012164.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我只是想幫助好友
merged_clips\clip_012165.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 救她出來
merged_clips\clip_012166.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你千萬不要誤會
merged_clips\clip_012167.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這樣啊
merged_clips\clip_012168.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但志寬兄
merged_clips\clip_012169.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 官老闆一事
merged_clips\clip_012170.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 據我了解
merged_clips\clip_012171.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 與章京大人被殺有關
merged_clips\clip_012172.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這件事不好辦
merged_clips\clip_012173.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這...
merged_clips\clip_012174.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這是我一點意思
merged_clips\clip_012175.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 當然事成之後還有後謝
merged_clips\clip_012176.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我一定會盡力
merged_clips\clip_012177.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但人救不救得出來
merged_clips\clip_012178.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我無法保證
merged_clips\clip_012179.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我了解
merged_clips\clip_012180.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 一切拜託方老闆了
merged_clips\clip_012181.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 告辭了
merged_clips\clip_012182.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 請
merged_clips\clip_012183.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 永華
merged_clips\clip_012184.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我看剛才進來的人背影好熟悉
merged_clips\clip_012185.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是不是陳志寬
merged_clips\clip_012186.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 就是他
merged_clips\clip_012187.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 奇怪了
merged_clips\clip_012188.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 平常你們倆又無往來
merged_clips\clip_012189.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他來找你做什麼
merged_clips\clip_012190.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 當然有事拜託我
merged_clips\clip_012191.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 來
merged_clips\clip_012192.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 二百兩
merged_clips\clip_012193.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不少錢耶
merged_clips\clip_012194.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是什麼事
merged_clips\clip_012195.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 說出來妳一定不相信
merged_clips\clip_012196.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 陳志寬拿二百兩來
merged_clips\clip_012197.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 拜託我救天水樓老闆娘
merged_clips\clip_012198.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他們倆是什麼關係
merged_clips\clip_012199.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 陳志寬說他們是普通朋友
merged_clips\clip_012200.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳想呢
merged_clips\clip_012201.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 會那麼單純嗎
merged_clips\clip_012202.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 想不到陳志寬也有酒樓朋友
merged_clips\clip_012203.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不對
merged_clips\clip_012204.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你不是告訴過我
